Test #,Test Name,Test Type,Temp,Unit,Mean,Median,Standard Deviation,Min,Max,,Default Scales?,Process Dependent,Scale (Down),Offset (Down),Scale (Up),Offset (Up),N Sigma (Down),N Sigma (Up),GBD No Scale Min,GBD No Scale Max,GBD Min,GBD Max,EC/QA Low Limit (from tester),EC/QA High Limit (from tester),EC/QA Low Limit (Override),EC/QA High Limit (Override),EC / QA Min (Input),EC / QA Max (Input),GB Type,Tester Accuracy,HW Component Accuracy,T2T Gage or Combined Gage Sigma,B2B Gage Sigma,Correlation Target,Correlation Delta Min,Correlation Delta Max,Insertion Repeatability,Supply Mean Shift,Correlation Components Required?,Calculation Blank?,GB Test Type?,Limits Method,Temperature Components Required?,Means of Temperatures tested,Temperature Mean Shift (Min),Temperature Mean Shift (Max),NegDrift,PosDrift,Temperature Sigma Drift,Temperature Sigma Drift,Temperature Sigma Shift (Min),Temperature Sigma Shift (Max),Calculated Gage Components,Valid NegDrift,Valid PosDrift,EC Shift (Min),EC Shift (Max),Uncertainty GB (Min),Uncertainty GB (Max),Default Guardband (Min),Default Guardband (Max),Calculated Guardband (Min),Calculated Guardband (Max),Override Guardband (Min),Override Guardband (Max),Applied Guardband (Min),Applied Guardband (Max),Calc EC?,EC / QA Min (Output),EC / QA Max (Output),FT Min,FT Max,(For Calc Only) SPF (Min),(For Calc Only) SPF (Max),(For Calc Only) FT SPF (Min),(For Calc Only) FT SPF (Min),"QA
GBD
Flag",Population Sigmas Passed,Drift Sigmas Passed,Passed GBD by Method,QA CPK,FT CPK,FT CP Low,FT CP High,Yield Loss,,,Data Sheet Parameter,Notes,,Sigma T Max,Sigma T SPF Max,Sigma T,86,85,25,-40,-41,,Neg Mean Drift,Pos Mean Drift,Drift Temp,86,85,25,-40,-41
8085,Vih ICC  -1 <> Vih ICC,PROD - EC,86,mV,1.04E+03,1.04E+03,4.955341,1.03E+03,1.05E+03,,FALSE,TRUE,1.001,0,1,0,6,6,1.01E+03,1.07E+03,1.01E+03,1.07E+03,700,1.80E+03,700,1.19E+03,700,1.19E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,24.5,24.5,,,,,24.5,24.5,Use Input EC,700,1.19E+03,724.5,1.17E+03,,,,,F,30.624,,Design,10.35,8.673,,,0.00%,,,,,,3.0628,0,86,0,1.582335,2.182473,3.0628,3.055633,,,,86,0,-3.22E-01,-11.34854,-27.54558,-27.38302
8085,Vih ICC  -1 <> Vih ICC,PROD - EC,85,mV,1.04E+03,1.04E+03,5.031017,1.03E+03,1.05E+03,,FALSE,TRUE,1.001,0,1,0,6,6,1.01E+03,1.07E+03,1.01E+03,1.07E+03,700,1.80E+03,700,1.19E+03,700,1.19E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,24.5,24.5,,,,,24.5,24.5,Use Input EC,700,1.19E+03,724.5,1.17E+03,,,,,F,30.099,,Design,10.17,8.519,,,0.00%,,,,,,3.243121,0,85,1.582335,0,2.16255,3.243121,3.215915,,,,85,3.22E-01,0,-11.02675,-27.2238,-27.06124
8085,Vih ICC  -1 <> Vih ICC,PROD - EC,25,mV,1.05E+03,1.05E+03,5.745796,1.04E+03,1.06E+03,,FALSE,TRUE,1.001,0,1,0,6,6,1.02E+03,1.08E+03,1.02E+03,1.08E+03,700,1.80E+03,700,1.19E+03,700,1.19E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,24.5,24.5,,,,,24.5,24.5,Use Input EC,700,1.19E+03,724.5,1.17E+03,,,,,F,24.436,,Design,8.237,6.795,,,0.00%,,,,,,2.182473,0,25,2.182473,2.16255,0,2.148126,2.09284,,,,25,11.34854,11.02675,0,-16.19705,-16.03449
8085,Vih ICC  -1 <> Vih ICC,PROD - EC,-40,mV,1.07E+03,1.07E+03,6.339144,1.05E+03,1.08E+03,,FALSE,TRUE,1.001,0,1,0,6,6,1.03E+03,1.10E+03,1.03E+03,1.10E+03,700,1.80E+03,700,1.19E+03,700,1.19E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,24.5,24.5,,,,,24.5,24.5,Use Input EC,700,1.19E+03,724.5,1.17E+03,,,,,F,19.594,,Design,6.593,5.287,,,0.00%,,,,,,3.243121,0,-40,3.0628,3.243121,2.148126,0,1.458391,,,,-40,27.54558,27.2238,16.19705,0,1.63E-01
8085,Vih ICC  -1 <> Vih ICC,PROD - EC,-41,mV,1.07E+03,1.07E+03,6.28187,1.05E+03,1.08E+03,,FALSE,TRUE,1.001,0,1,0,6,6,1.03E+03,1.10E+03,1.03E+03,1.10E+03,700,1.80E+03,700,1.19E+03,700,1.19E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,24.5,24.5,,,,,24.5,24.5,Use Input EC,700,1.19E+03,724.5,1.17E+03,,,,,F,19.798,,Design,6.663,5.345,,,0.00%,,,,,,3.215915,0,-41,3.055633,3.215915,2.09284,1.458391,0,,,,-41,27.38302,27.06124,16.03449,-1.63E-01,0
8090,Vil RESET  -1 <> Vil RESET,PROD - EC,86,mV,752.3267,752,3.378623,744,764,,FALSE,TRUE,0.999,0,1,0,6,6,732.055,772.5985,731.3229,772.5985,700,1.80E+03,5.40E-01,1.00E+03,5.40E-01,1.00E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,49.973,49.973,,,,,49.973,49.973,Use Input EC,5.40E-01,1.00E+03,50.513,950.027,,,,,P,73.306,,Design,24.037,19.195,,,0.00%,,,,,,2.872653,0,86,0,7.22E-01,1.154798,2.872653,2.853471,,,,86,0,-4.90E-01,15.63708,32.1888,32.03117
8090,Vil RESET  -1 <> Vil RESET,PROD - EC,85,mV,752.8168,753,3.409252,743,764,,FALSE,TRUE,0.999,0,1,0,6,6,732.3613,773.2723,731.629,773.2723,700,1.80E+03,5.40E-01,1.00E+03,5.40E-01,1.00E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,49.973,49.973,,,,,49.973,49.973,Use Input EC,5.40E-01,1.00E+03,50.513,950.027,,,,,P,72.504,,Design,23.778,18.978,,,0.00%,,,,,,2.818708,0,85,7.22E-01,0,1.082173,2.818708,2.78969,,,,85,4.90E-01,0,16.12718,32.6789,32.52127
8090,Vil RESET  -1 <> Vil RESET,PROD - EC,25,mV,736.6897,737,3.617507,727,749,,FALSE,TRUE,0.999,0,1,0,6,6,714.9846,758.3947,714.2696,758.3947,700,1.80E+03,5.40E-01,1.00E+03,5.40E-01,1.00E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,49.973,49.973,,,,,49.973,49.973,Use Input EC,5.40E-01,1.00E+03,50.513,950.027,,,,,P,72.788,,Design,23.902,19.372,,,0.00%,,,,,,2.096916,0,25,1.154798,1.082173,0,2.096916,2.083021,,,,25,-15.63708,-16.12718,0,16.55173,16.39409
8090,Vil RESET  -1 <> Vil RESET,PROD - EC,-40,mV,720.1379,719,4.722044,709,736,,FALSE,TRUE,0.999,0,1,0,6,6,691.8057,748.4702,691.1139,748.4702,700,1.80E+03,5.40E-01,1.00E+03,5.40E-01,1.00E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,49.973,49.973,,,,,49.973,49.973,Use Input EC,5.40E-01,1.00E+03,50.513,950.027,,,,,P,59.267,,Design,19.542,16.056,,,0.00%,,,,,,2.872653,0,-40,2.872653,2.818708,2.096916,0,8.05E-01,,,,-40,-32.1888,-32.6789,-16.55173,0,-1.58E-01
8090,Vil RESET  -1 <> Vil RESET,PROD - EC,-41,mV,720.2956,719,4.642818,709,737,,FALSE,TRUE,0.999,0,1,0,6,6,692.4387,748.1525,691.7462,748.1525,700,1.80E+03,5.40E-01,1.00E+03,5.40E-01,1.00E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,49.973,49.973,,,,,49.973,49.973,Use Input EC,5.40E-01,1.00E+03,50.513,950.027,,,,,P,60.245,,Design,19.86,16.316,,,0.00%,,,,,,2.853471,0,-41,2.853471,2.78969,2.083021,8.05E-01,0,,,,-41,-32.03117,-32.52127,-16.39409,1.58E-01,0
8095,Vih RESET  -1 <> Vih RESET,PROD - EC,86,mV,1.03E+03,1.03E+03,4.763595,1.01E+03,1.04E+03,,FALSE,TRUE,0.999,0,1.001,0,6,6,999.8343,1.06E+03,998.8344,1.06E+03,700,1.80E+03,700,1.26E+03,700,1.26E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,28,28,,,,,28,28,Use Input EC,700,1.26E+03,728,1.23E+03,,,,,P,48.351,,Design,15.64,13.749,,,0.00%,,,,,,3.188913,0,86,0,5.81E-01,1.518364,3.142168,3.188913,,,,86,0,-2.72E-01,-10.44623,-26.41175,-26.56446
8095,Vih RESET  -1 <> Vih RESET,PROD - EC,85,mV,1.03E+03,1.03E+03,4.74386,1.01E+03,1.04E+03,,FALSE,TRUE,0.999,0,1.001,0,6,6,1.00E+03,1.06E+03,999.2247,1.06E+03,700,1.80E+03,700,1.26E+03,700,1.26E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,28,28,,,,,28,28,Use Input EC,700,1.26E+03,728,1.23E+03,,,,,P,48.495,,Design,15.685,13.786,,,0.00%,,,,,,3.165792,0,85,5.81E-01,0,1.491158,3.128985,3.165792,,,,85,2.72E-01,0,-10.17395,-26.13947,-26.29218
8095,Vih RESET  -1 <> Vih RESET,PROD - EC,25,mV,1.04E+03,1.04E+03,5.387075,1.02E+03,1.05E+03,,FALSE,TRUE,0.999,0,1.001,0,6,6,1.01E+03,1.07E+03,1.01E+03,1.07E+03,700,1.80E+03,700,1.26E+03,700,1.26E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,28,28,,,,,28,28,Use Input EC,700,1.26E+03,728,1.23E+03,,,,,P,40.816,,Design,13.255,11.577,,,0.00%,,,,,,1.996481,0,25,1.518364,1.491158,0,1.965993,1.996481,,,,25,10.44623,10.17395,0,-15.96552,-16.11823
8095,Vih RESET  -1 <> Vih RESET,PROD - EC,-40,mV,1.05E+03,1.06E+03,6.421251,1.04E+03,1.07E+03,,FALSE,TRUE,0.999,0,1.001,0,6,6,1.02E+03,1.09E+03,1.02E+03,1.09E+03,700,1.80E+03,700,1.26E+03,700,1.26E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,28,28,,,,,28,28,Use Input EC,700,1.26E+03,728,1.23E+03,,,,,P,31.756,,Design,10.365,8.95,,,0.00%,,,,,,3.142168,0,-40,3.142168,3.128985,1.965993,0,4.99E-01,,,,-40,26.41175,26.13947,15.96552,0,-1.53E-01
8095,Vih RESET  -1 <> Vih RESET,PROD - EC,-41,mV,1.05E+03,1.06E+03,6.476888,1.04E+03,1.07E+03,,FALSE,TRUE,0.999,0,1.001,0,6,6,1.02E+03,1.09E+03,1.02E+03,1.09E+03,700,1.80E+03,700,1.26E+03,700,1.26E+03,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,28,28,,,,,28,28,Use Input EC,700,1.26E+03,728,1.23E+03,,,,,P,31.46,,Design,10.271,8.868,,,0.00%,,,,,,3.188913,0,-41,3.188913,3.165792,1.996481,4.99E-01,0,,,,-41,26.56446,26.29218,16.11823,1.53E-01,0
8100,Vol DOUT 4mA  -1 <> Vol DOUT 4mA,CHAR - EC w/GNG,86,mV,305.7488,305.8668,4.01109,296.086,315.0363,,TRUE,FALSE,1,0,1,0,6,6,281.6822,329.8153,281.6822,329.8153,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,37.21,,Design,12.403,10.513,,,0.00%,,,,,,2.359907,0,86,0,2.173715,2.160496,2.359907,2.332028,,,,86,0,8.32E-02,55.95423,106.582,106.6934
8100,Vol DOUT 4mA  -1 <> Vol DOUT 4mA,CHAR - EC w/GNG,85,mV,305.6656,306.1725,4.083072,295.4747,314.7306,,TRUE,FALSE,1,0,1,0,6,6,281.1671,330.164,281.1671,330.164,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,36.574,,Design,12.191,10.334,,,0.00%,,,,,,2.57206,0,85,2.173715,0,2.161276,2.57206,2.506124,,,,85,-8.32E-02,0,55.87101,106.4988,106.6102
8100,Vol DOUT 4mA  -1 <> Vol DOUT 4mA,CHAR - EC w/GNG,25,mV,249.7946,250.2387,3.52047,242.5975,257.8799,,TRUE,FALSE,1,0,1,0,6,6,228.6717,270.9174,228.6717,270.9174,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,58.289,,Design,19.43,17.276,,,0.00%,,,,,,2.345638,0,25,2.160496,2.161276,0,2.345638,2.043688,,,,25,-55.95423,-55.87101,0,50.62779,50.7392
8100,Vol DOUT 4mA  -1 <> Vol DOUT 4mA,CHAR - EC w/GNG,-40,mV,199.1668,199.501,2.902128,192.4711,206.5309,,TRUE,FALSE,1,0,1,0,6,6,181.754,216.5795,181.754,216.5795,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,68.628,,Design,22.876,20.263,,,0.00%,,,,,,2.57206,0,-40,2.359907,2.57206,2.345638,0,2.048213,,,,-40,-106.582,-106.4988,-50.62779,0,1.11E-01
8100,Vol DOUT 4mA  -1 <> Vol DOUT 4mA,CHAR - EC w/GNG,-41,mV,199.0554,199.1954,2.992602,192.4711,207.4479,,TRUE,FALSE,1,0,1,0,6,6,181.0997,217.011,181.0997,217.011,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,66.516,,Design,22.172,19.638,,,0.00%,,,,,,2.506124,0,-41,2.332028,2.506124,2.043688,2.048213,0,,,,-41,-106.6934,-106.6102,-50.7392,-1.11E-01,0
8105,Vol BCLK 4mA  -1 <> Vol BCLK 4mA,CHAR - EC w/GNG,86,mV,318.4018,319.2332,4.045116,310.3164,327.3967,,TRUE,FALSE,1,0,1,0,6,6,294.1311,342.6725,294.1311,342.6725,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,33.769,,Design,11.256,9.382,,,0.00%,,,,,,1.506868,0,86,0,2.64E-01,8.63E-01,1.492083,1.506868,,,,86,0,2.02E-01,56.42487,107.288,107.3203
8105,Vol BCLK 4mA  -1 <> Vol BCLK 4mA,CHAR - EC w/GNG,85,mV,318.1995,319.0044,4.035053,310.0112,327.3967,,TRUE,FALSE,1,0,1,0,6,6,293.9892,342.4099,293.9892,342.4099,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,33.903,,Design,11.301,9.422,,,0.00%,,,,,,1.503656,0,85,2.64E-01,0,8.46E-01,1.482445,1.503656,,,,85,-2.02E-01,0,56.22257,107.0857,107.118
8105,Vol BCLK 4mA  -1 <> Vol BCLK 4mA,CHAR - EC w/GNG,25,mV,261.977,262.8901,3.333101,255.1081,269.5945,,TRUE,FALSE,1,0,1,0,6,6,241.9784,281.9756,241.9784,281.9756,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,57.911,,Design,19.304,17.028,,,0.00%,,,,,,8.63E-01,0,25,8.63E-01,8.46E-01,0,8.00E-01,8.21E-01,,,,25,-56.42487,-56.22257,0,50.86316,50.89548
8105,Vol BCLK 4mA  -1 <> Vol BCLK 4mA,CHAR - EC w/GNG,-40,mV,211.1138,211.6491,2.685694,205.8508,217.5905,,TRUE,FALSE,1,0,1,0,6,6,194.9997,227.228,194.9997,227.228,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,78.607,,Design,26.202,23.379,,,0.00%,,,,,,1.492083,0,-40,1.492083,1.482445,8.00E-01,0,3.35E-01,,,,-40,-107.288,-107.0857,-50.86316,0,3.23E-02
8105,Vol BCLK 4mA  -1 <> Vol BCLK 4mA,CHAR - EC w/GNG,-41,mV,211.0815,211.4966,2.673287,205.393,217.8957,,TRUE,FALSE,1,0,1,0,6,6,195.0418,227.1212,195.0418,227.1212,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,78.96,,Design,26.32,23.483,,,0.00%,,,,,,1.506868,0,-41,1.506868,1.503656,8.21E-01,3.35E-01,0,,,,-41,-107.3203,-107.118,-50.89548,-3.23E-02,0
8110,Vol LRCLK 4mA  -1 <> Vol LRCLK 4mA,CHAR - EC w/GNG,86,mV,317.728,318.7755,3.920015,309.706,326.6338,,TRUE,FALSE,1,0,1,0,6,6,294.2079,341.2481,294.2079,341.2481,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,35.018,,Design,11.673,9.738,,,0.00%,,,,,,1.546193,0,86,0,2.83E-01,8.71E-01,1.502508,1.546193,,,,86,0,4.47E-02,56.16552,106.6971,106.6476
8110,Vol LRCLK 4mA  -1 <> Vol LRCLK 4mA,CHAR - EC w/GNG,85,mV,317.6834,318.6992,3.905004,309.706,326.176,,TRUE,FALSE,1,0,1,0,6,6,294.2534,341.1134,294.2534,341.1134,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,35.164,,Design,11.721,9.779,,,0.00%,,,,,,1.523006,0,85,2.83E-01,0,8.49E-01,1.491071,1.523006,,,,85,-4.47E-02,0,56.12085,106.6525,106.603
8110,Vol LRCLK 4mA  -1 <> Vol LRCLK 4mA,CHAR - EC w/GNG,25,mV,261.5625,262.4323,3.178585,254.6504,268.8315,,TRUE,FALSE,1,0,1,0,6,6,242.491,280.634,242.491,280.634,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,60.856,,Design,20.285,17.9,,,0.00%,,,,,,8.71E-01,0,25,8.71E-01,8.49E-01,0,7.14E-01,7.53E-01,,,,25,-56.16552,-56.12085,0,50.53162,50.48211
8110,Vol LRCLK 4mA  -1 <> Vol LRCLK 4mA,CHAR - EC w/GNG,-40,mV,211.0309,211.487,2.564385,205.6982,217.5905,,TRUE,FALSE,1,0,1,0,6,6,195.6446,226.4172,195.6446,226.4172,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,82.293,,Design,27.431,24.474,,,0.00%,,,,,,1.502508,0,-40,1.502508,1.491071,7.14E-01,0,2.76E-01,,,,-40,-106.6971,-106.6525,-50.53162,0,-4.95E-02
8110,Vol LRCLK 4mA  -1 <> Vol LRCLK 4mA,CHAR - EC w/GNG,-41,mV,211.0804,211.6396,2.526379,205.5456,217.5905,,TRUE,FALSE,1,0,1,0,6,6,195.9221,226.2387,195.9221,226.2387,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,83.551,,Design,27.85,24.849,,,0.00%,,,,,,1.546193,0,-41,1.546193,1.523006,7.53E-01,2.76E-01,0,,,,-41,-106.6476,-106.603,-50.48211,4.95E-02,0
8115,Vol ICC 4mA  -1 <> Vol ICC 4mA,CHAR - EC w/GNG,86,mV,315.9968,316.3205,4.702389,303.4877,325.4867,,TRUE,FALSE,1,0,1,0,6,6,287.7824,344.2111,287.7824,344.2111,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,29.56,,Design,9.853,8.241,,,0.00%,,,,,,2.609078,0,86,0,2.176455,2.289996,2.520909,2.609078,,,,86,0,-3.01E-01,58.26962,111.1344,111.3722
8115,Vol ICC 4mA  -1 <> Vol ICC 4mA,CHAR - EC w/GNG,85,mV,316.2978,316.3205,4.819392,303.4877,326.0978,,TRUE,FALSE,1,0,1,0,6,6,287.3814,345.2141,287.3814,345.2141,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,28.78,,Design,9.593,8.02,,,0.00%,,,,,,2.777126,0,85,2.176455,0,2.50048,2.572499,2.777126,,,,85,3.01E-01,0,58.57063,111.4354,111.6732
8115,Vol ICC 4mA  -1 <> Vol ICC 4mA,CHAR - EC w/GNG,25,mV,257.7272,257.962,3.846503,247.268,265.906,,TRUE,FALSE,1,0,1,0,6,6,234.6481,280.8062,234.6481,280.8062,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,51.286,,Design,17.095,15.124,,,0.00%,,,,,,2.50048,0,25,2.289996,2.50048,0,2.188977,2.292798,,,,25,-58.26962,-58.57063,0,52.86478,53.10259
8115,Vol ICC 4mA  -1 <> Vol ICC 4mA,CHAR - EC w/GNG,-40,mV,204.8624,205.1032,3.448373,195.0203,212.1307,,TRUE,FALSE,1,0,1,0,6,6,184.1721,225.5526,184.1721,225.5526,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,59.408,,Design,19.803,17.604,,,0.00%,,,,,,2.572499,0,-40,2.520909,2.572499,2.188977,0,2.085074,,,,-40,-111.1344,-111.4354,-52.86478,0,2.38E-01
8115,Vol ICC 4mA  -1 <> Vol ICC 4mA,CHAR - EC w/GNG,-41,mV,204.6246,204.7977,3.244243,195.6314,213.6584,,TRUE,FALSE,1,0,1,0,6,6,185.1591,224.09,185.1591,224.09,0,455,0,455,0,455,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,22.75,22.75,,,,,22.75,22.75,Use Input EC,0,455,22.75,432.25,,,,,P,63.073,,Design,21.024,18.687,,,0.00%,,,,,,2.777126,0,-41,2.609078,2.777126,2.292798,2.085074,0,,,,-41,-111.3722,-111.6732,-53.10259,-2.38E-01,0
8120,Voh DOUT 4mA  -1 <> Voh DOUT 4mA,CHAR - EC w/GNG,86,V,1.414562,1.414455,2.52E-03,1.408036,1.420874,,TRUE,FALSE,1,0,1,0,6,6,1.399428,1.429697,1.399428,1.429697,1.35,1.8,1.35,1.8,1.35,1.8,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,2.25E-02,2.25E-02,,,,,2.25E-02,2.25E-02,Use Input EC,1.35,1.8,1.3725,1.7775,,,,,P,25.595,,Design,8.532,5.558,,,0.00%,,,,,,2.45E-03,0,86,0,2.45E-03,2.31E-03,2.37E-03,2.38E-03,,,,86,0,-4.99E-05,-6.85E-02,-1.42E-01,-1.42E-01
8120,Voh DOUT 4mA  -1 <> Voh DOUT 4mA,CHAR - EC w/GNG,85,V,1.414612,1.414455,2.25E-03,1.408953,1.420568,,TRUE,FALSE,1,0,1,0,6,6,1.401115,1.42811,1.401115,1.42811,1.35,1.8,1.35,1.8,1.35,1.8,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,2.25E-02,2.25E-02,,,,,2.25E-02,2.25E-02,Use Input EC,1.35,1.8,1.3725,1.7775,,,,,P,28.722,,Design,9.574,6.24,,,0.00%,,,,,,2.45E-03,0,85,2.45E-03,0,2.33E-03,2.16E-03,2.41E-03,,,,85,4.99E-05,0,-6.85E-02,-1.42E-01,-1.42E-01
8120,Voh DOUT 4mA  -1 <> Voh DOUT 4mA,CHAR - EC w/GNG,25,V,1.48309,1.483226,2.00E-03,1.477724,1.488116,,TRUE,FALSE,1,0,1,0,6,6,1.471067,1.495113,1.471067,1.495113,1.35,1.8,1.35,1.8,1.35,1.8,Both,,,,,,,,,,FALSE,TRUE,TRUE,Guaranteed By Design,FALSE,,0,0,,,0,0,0,0,0,,,0,0,,,2.25E-02,2.25E-02,,,,,2.25E-02,2.25E-02,Use Input EC,1.35,1.8,1.3725,1.7775,,,,,P,66.418,,Design,22.139,18.396,,,0.00%,,,,,,2.33E-03,0,25,2.31E-03,2.33E-03,0,2.05E-03,2.20E-03,,,,25,6.85E-02,6.85E-02,0,-7.30E-02,-7.33E-02
